name,type,start_time,duration,"mosi","miso"
"SPI","result",2.3696055,1.9375e-06,0xFF,0x00
"SPI","result",2.36960913,1.9375e-06,0xFF,0x00
"SPI","result",2.36961275,1.9375e-06,0xFF,0x00
"SPI","result",2.36961638,1.9375e-06,0xFF,0x00
"SPI","result",2.36962,1.9375e-06,0xFF,0x00
"SPI","result",2.36962363,1.9375e-06,0xFF,0x00
"SPI","result",2.36962725,1.9375e-06,0xFF,0x00
"SPI","result",2.36963087,1.9375e-06,0xFF,0x00
"SPI","result",2.3696345,1.9375e-06,0xFF,0x00
"SPI","result",2.36963812,1.9375e-06,0xFF,0x00
"SPI","result",2.36964175,1.9375e-06,0xFF,0x00
"SPI","result",2.36964538,1.9375e-06,0xFF,0x00
"SPI","result",2.369649,1.9375e-06,0xFF,0x00
"SPI","result",2.36965263,1.9375e-06,0xFF,0x00
"SPI","result",2.36965625,1.9375e-06,0xFF,0x00
"SPI","result",2.36965987,1.9375e-06,0xFF,0x00
"SPI","result",2.3696635,1.9375e-06,0xFF,0x00
"SPI","result",2.36966712,1.9375e-06,0xFF,0x00
"SPI","result",2.36967075,1.9375e-06,0xFF,0x00
"SPI","result",2.36967438,1.9375e-06,0xFF,0x00
"SPI","result",2.369678,1.9375e-06,0xFF,0x00
"SPI","result",2.36968163,1.9375e-06,0xFF,0x00
"SPI","result",2.36968525,1.9375e-06,0xFF,0x00
"SPI","result",2.36968888,1.9375e-06,0xFF,0x00
"SPI","result",2.3696925,1.9375e-06,0xFF,0x00
"SPI","result",2.36969612,1.9375e-06,0xFF,0x00
"SPI","result",2.36969975,1.9375e-06,0xFF,0x00
"SPI","result",2.36970337,1.9375e-06,0xFF,0x00
"SPI","result",2.369707,1.9375e-06,0xFF,0x00
"SPI","result",2.36971063,1.9375e-06,0xFF,0x00
"SPI","result",2.36971425,1.9375e-06,0xFF,0x00
"SPI","result",2.36971788,1.9375e-06,0xFF,0x00
"SPI","result",2.3697215,1.9375e-06,0xFF,0x00
"SPI","result",2.36972512,1.9375e-06,0xFF,0x00
"SPI","result",2.36972875,1.9375e-06,0xFF,0x00
"SPI","result",2.36973237,1.9375e-06,0xFF,0x00
"SPI","result",2.369736,1.9375e-06,0xFF,0x00
"SPI","result",2.36973962,1.9375e-06,0xFF,0x00
"SPI","result",2.36974325,1.9375e-06,0xFF,0x00
"SPI","result",2.36974688,1.9375e-06,0xFF,0x00
"SPI","result",2.3697505,1.9375e-06,0xFF,0x00
"SPI","result",2.36975413,1.9375e-06,0xFF,0x00
"SPI","result",2.36975775,1.9375e-06,0xFF,0x00
"SPI","result",2.36976137,1.9375e-06,0xFF,0x00
"SPI","result",2.369765,1.9375e-06,0xFF,0x00
"SPI","result",2.36976862,1.9375e-06,0xFF,0x00
"SPI","result",2.36977225,1.9375e-06,0xFF,0x00
"SPI","result",2.36977588,1.9375e-06,0xFF,0x00
"SPI","result",2.3697795,1.9375e-06,0xFF,0x00
"SPI","result",2.36978313,1.9375e-06,0xFF,0x00
"SPI","result",2.36978675,1.9375e-06,0xFF,0x00
"SPI","result",2.36979038,1.9375e-06,0xFF,0x00
"SPI","result",2.369794,1.9375e-06,0xFF,0x00
"SPI","result",2.36979762,1.9375e-06,0xFF,0x00
"SPI","result",2.36980125,1.9375e-06,0xFF,0x00
"SPI","result",2.36980487,1.9375e-06,0xFF,0x00
"SPI","result",2.3698085,1.9375e-06,0xFF,0x00
"SPI","result",2.36981213,1.9375e-06,0xFF,0x00
"SPI","result",2.36981575,1.9375e-06,0xFF,0x00
"SPI","result",2.36981938,1.9375e-06,0xFF,0x00
"SPI","result",2.369823,1.9375e-06,0xFF,0x00
"SPI","result",2.36982662,1.9375e-06,0xFF,0x00
"SPI","result",2.36983025,1.9375e-06,0xFF,0x00
"SPI","result",2.36983387,1.9375e-06,0xFF,0x00
"SPI","result",2.3698375,1.9375e-06,0xFF,0x00
"SPI","result",2.36984113,1.9375e-06,0xFF,0x00
"SPI","result",2.36984475,1.9375e-06,0xFF,0x00
"SPI","result",2.36984838,1.9375e-06,0xFF,0x00
"SPI","result",2.369852,1.9375e-06,0xFF,0x00
"SPI","result",2.36985563,1.9375e-06,0xFF,0x00
"SPI","result",2.36985925,1.9375e-06,0xFF,0x00
"SPI","result",2.36986287,1.9375e-06,0xFF,0x00
"SPI","result",2.3698665,1.9375e-06,0xFF,0x00
"SPI","result",2.36987012,1.9375e-06,0xFF,0x00
"SPI","result",2.36987375,1.9375e-06,0xFF,0x00
"SPI","result",2.36987738,1.9375e-06,0xFF,0x00
"SPI","result",2.369881,1.9375e-06,0xFF,0x00
"SPI","result",2.36988463,1.9375e-06,0xFF,0x00
"SPI","result",2.36988825,1.9375e-06,0xFF,0x00
"SPI","result",2.36989187,1.9375e-06,0xFF,0x00
"SPI","result",2.3698955,1.9375e-06,0xFF,0x00
"SPI","result",2.36989912,1.9375e-06,0xFF,0x00
"SPI","result",2.36990275,1.9375e-06,0xFF,0x00
"SPI","result",2.36990637,1.9375e-06,0xFF,0x00
"SPI","result",2.36991,1.9375e-06,0xFF,0x00
"SPI","result",2.36991363,1.9375e-06,0xFF,0x00
"SPI","result",2.36991725,1.9375e-06,0xFF,0x00
"SPI","result",2.36992088,1.9375e-06,0xFF,0x00
"SPI","result",2.3699245,1.9375e-06,0xFF,0x00
"SPI","result",2.36992812,1.9375e-06,0xFF,0x00
"SPI","result",2.36993175,1.9375e-06,0xFF,0x00
"SPI","result",2.36993537,1.9375e-06,0xFF,0x00
"SPI","result",2.369939,1.9375e-06,0xFF,0x00
"SPI","result",2.36994263,1.9375e-06,0xFF,0x00
"SPI","result",2.36994625,1.9375e-06,0xFF,0x00
"SPI","result",2.36994988,1.9375e-06,0xFF,0x00
"SPI","result",2.3699535,1.9375e-06,0xFF,0x00
"SPI","result",2.36995712,1.9375e-06,0xFF,0x00
"SPI","result",2.36996075,1.9375e-06,0xFF,0x00
"SPI","result",2.36996437,1.9375e-06,0xFF,0x00
"SPI","result",2.369968,2e-06,0xFF,0x00
"SPI","result",2.36997162,2e-06,0xFF,0x00
"SPI","result",2.36997525,2e-06,0xFF,0x00
"SPI","result",2.36997888,2e-06,0xFF,0x00
"SPI","result",2.3699825,2e-06,0xFF,0x00
"SPI","result",2.36998613,2e-06,0xFF,0x00
"SPI","result",2.36998981,1.9375e-06,0xFF,0x00
"SPI","result",2.36999344,1.9375e-06,0xFF,0x00
"SPI","result",2.36999706,1.9375e-06,0xFF,0x00
"SPI","result",2.37000069,1.9375e-06,0xFF,0x00
"SPI","result",2.37000431,1.9375e-06,0xFF,0x00
"SPI","result",2.37000794,1.9375e-06,0xFF,0x00
"SPI","result",2.37001156,1.9375e-06,0xFF,0x00
"SPI","result",2.37001519,1.9375e-06,0xFF,0x00
"SPI","result",2.37001881,1.9375e-06,0xFF,0x00
"SPI","result",2.37002244,1.9375e-06,0xFF,0x00
"SPI","result",2.37002606,1.9375e-06,0xFF,0x00
"SPI","result",2.37002969,1.9375e-06,0xFF,0x00
"SPI","result",2.37003331,1.9375e-06,0xFF,0x00
"SPI","result",2.37003694,1.9375e-06,0xFF,0x00
"SPI","result",2.37004056,1.9375e-06,0xFF,0x00
"SPI","result",2.37004419,1.9375e-06,0xFF,0x00
"SPI","result",2.37004781,1.9375e-06,0xFF,0x00
"SPI","result",2.37005144,1.9375e-06,0xFF,0x00
"SPI","result",2.37005506,1.9375e-06,0xFF,0x00
"SPI","result",2.37005869,1.9375e-06,0xFF,0x00
"SPI","result",2.37006231,1.9375e-06,0xFF,0x00
"SPI","result",2.37006594,1.9375e-06,0xFF,0x00
"SPI","result",2.37006956,1.9375e-06,0xFF,0x00
"SPI","result",2.37007319,1.9375e-06,0xFF,0x00
"SPI","result",2.37007681,1.9375e-06,0xFF,0x00
"SPI","result",2.37008044,1.9375e-06,0xFF,0x00
"SPI","result",2.37008406,1.9375e-06,0xFF,0x00
"SPI","result",2.37008769,1.9375e-06,0xFF,0x00
"SPI","result",2.37009131,1.9375e-06,0xFF,0x00
"SPI","result",2.37009494,1.9375e-06,0xFF,0x00
"SPI","result",2.37009856,1.9375e-06,0xFF,0x00
"SPI","result",2.37010219,1.9375e-06,0xFF,0x00
"SPI","result",2.37010581,1.9375e-06,0xFF,0x00
"SPI","result",2.37010944,1.9375e-06,0xFF,0x00
"SPI","result",2.37011306,1.9375e-06,0xFF,0x00
"SPI","result",2.37011669,1.9375e-06,0xFF,0x00
"SPI","result",2.37012031,1.9375e-06,0xFF,0x00
"SPI","result",2.37012394,1.9375e-06,0xFF,0x00
"SPI","result",2.37012756,1.9375e-06,0xFF,0x00
"SPI","result",2.37013119,1.9375e-06,0xFF,0x00
"SPI","result",2.37013481,1.9375e-06,0xFF,0x00
"SPI","result",2.37013844,1.9375e-06,0xFF,0x00
"SPI","result",2.37014206,1.9375e-06,0xFF,0x00
"SPI","result",2.37014569,1.9375e-06,0xFF,0x00
"SPI","result",2.37014931,1.9375e-06,0xFF,0x00
"SPI","result",2.37015294,1.9375e-06,0xFF,0x00
"SPI","result",2.37015656,1.9375e-06,0xFF,0x00
"SPI","result",2.37016019,1.9375e-06,0xFF,0x00
"SPI","result",2.37016381,1.9375e-06,0xFF,0x00
"SPI","result",2.37016744,1.9375e-06,0xFF,0x00
"SPI","result",2.37017106,1.9375e-06,0xFF,0x00
"SPI","result",2.37017469,1.9375e-06,0xFF,0x00
"SPI","result",2.37017831,1.9375e-06,0xFF,0x00
"SPI","result",2.37018194,1.9375e-06,0xFF,0x00
"SPI","result",2.37018556,1.9375e-06,0xFF,0x00
"SPI","result",2.37018919,1.9375e-06,0xFF,0x00
"SPI","result",2.37019281,1.9375e-06,0xFF,0x00
"SPI","result",2.37019644,1.9375e-06,0xFF,0x00
"SPI","result",2.37020006,1.9375e-06,0xFF,0x00
"SPI","result",2.37020369,1.9375e-06,0xFF,0x00
"SPI","result",2.37020731,1.9375e-06,0xFF,0x00
"SPI","result",2.37021094,1.9375e-06,0xFF,0x00
"SPI","result",2.37021456,1.9375e-06,0xFF,0x00
"SPI","result",2.37021819,1.9375e-06,0xFF,0x00
"SPI","result",2.37022181,1.9375e-06,0xFF,0x00
"SPI","result",2.37022544,1.9375e-06,0xFF,0x00
"SPI","result",2.37022906,1.9375e-06,0xFF,0x00
"SPI","result",2.37023269,1.9375e-06,0xFF,0x00
"SPI","result",2.37023631,1.9375e-06,0xFF,0x00
"SPI","result",2.37023994,1.9375e-06,0xFF,0x00
"SPI","result",2.37024356,1.9375e-06,0xFF,0x00
"SPI","result",2.37024719,1.9375e-06,0xFF,0x00
"SPI","result",2.37025081,1.9375e-06,0xFF,0x00
"SPI","result",2.37025444,1.9375e-06,0xFF,0x00
"SPI","result",2.37025806,1.9375e-06,0xFF,0x00
"SPI","result",2.37026169,1.9375e-06,0xFF,0x00
"SPI","result",2.37026531,1.9375e-06,0xFF,0x00
"SPI","result",2.37026894,1.9375e-06,0xFF,0x00
"SPI","result",2.37027256,1.9375e-06,0xFF,0x00
"SPI","result",2.37027619,1.9375e-06,0xFF,0x00
"SPI","result",2.37027981,1.9375e-06,0xFF,0x00
"SPI","result",2.37028344,1.9375e-06,0xFF,0x00
"SPI","result",2.37028706,1.9375e-06,0xFF,0x00
"SPI","result",2.37029069,1.9375e-06,0xFF,0x00
"SPI","result",2.37029431,1.9375e-06,0xFF,0x00
"SPI","result",2.37029794,1.9375e-06,0xFF,0x00
"SPI","result",2.37030156,1.9375e-06,0xFF,0x00
"SPI","result",2.37030519,1.9375e-06,0xFF,0x00
"SPI","result",2.37030881,1.9375e-06,0xFF,0x00
"SPI","result",2.37031244,1.9375e-06,0xFF,0x00
"SPI","result",2.37031606,1.9375e-06,0xFF,0x00
"SPI","result",2.37031969,1.9375e-06,0xFF,0x00
"SPI","result",2.37032331,1.9375e-06,0xFF,0x00
"SPI","result",2.37032694,1.9375e-06,0xFF,0x00
"SPI","result",2.37033056,1.9375e-06,0xFF,0x00
"SPI","result",2.37033419,1.9375e-06,0xFF,0x00
"SPI","result",2.37033781,1.9375e-06,0xFF,0x00
"SPI","result",2.37034144,1.9375e-06,0xFF,0x00
"SPI","result",2.37034506,1.9375e-06,0xFF,0x00
"SPI","result",2.37034869,1.9375e-06,0xFF,0x00
"SPI","result",2.37035231,1.9375e-06,0xFF,0x00
"SPI","result",2.37035594,2e-06,0xFF,0x00
"SPI","result",2.37035956,2e-06,0xFF,0x00
"SPI","result",2.37036319,2e-06,0xFF,0x00
"SPI","result",2.37036681,2e-06,0xFF,0x00
"SPI","result",2.37037044,2e-06,0xFF,0x00
"SPI","result",2.37037406,2e-06,0xFF,0x00
"SPI","result",2.37037775,1.9375e-06,0xFF,0x00
"SPI","result",2.37038138,1.9375e-06,0xFF,0x00
"SPI","result",2.370385,1.9375e-06,0xFF,0x00
"SPI","result",2.37038862,1.9375e-06,0xFF,0x00
"SPI","result",2.37039225,1.9375e-06,0xFF,0x00
"SPI","result",2.37039587,1.9375e-06,0xFF,0x00
"SPI","result",2.3703995,1.9375e-06,0xFF,0x00
"SPI","result",2.37040313,1.9375e-06,0xFF,0x00
"SPI","result",2.37040675,1.9375e-06,0xFF,0x00
"SPI","result",2.37041038,1.9375e-06,0xFF,0x00
"SPI","result",2.370414,1.9375e-06,0xFF,0x00
"SPI","result",2.37041762,1.9375e-06,0xFF,0x00
"SPI","result",2.37042125,1.9375e-06,0xFF,0x00
"SPI","result",2.37042487,1.9375e-06,0xFF,0x00
"SPI","result",2.3704285,1.9375e-06,0xFF,0x00
"SPI","result",2.37043212,1.9375e-06,0xFF,0x00
"SPI","result",2.37043575,1.9375e-06,0xFF,0x00
"SPI","result",2.37043938,1.9375e-06,0xFF,0x00
"SPI","result",2.370443,1.9375e-06,0xFF,0x00
"SPI","result",2.37044663,1.9375e-06,0xFF,0x00
"SPI","result",2.37045025,1.9375e-06,0xFF,0x00
"SPI","result",2.37045387,1.9375e-06,0xFF,0x00
"SPI","result",2.3704575,1.9375e-06,0xFF,0x00
"SPI","result",2.37046112,1.9375e-06,0xFF,0x00
"SPI","result",2.37046475,1.9375e-06,0xFF,0x00
"SPI","result",2.37046838,1.9375e-06,0xFF,0x00
"SPI","result",2.370472,1.9375e-06,0xFF,0x00
"SPI","result",2.37047563,1.9375e-06,0xFF,0x00
"SPI","result",2.37047925,1.9375e-06,0xFF,0x00
"SPI","result",2.37048287,1.9375e-06,0xFF,0x00
"SPI","result",2.3704865,1.9375e-06,0xFF,0x00
"SPI","result",2.37049012,1.9375e-06,0xFF,0x00
"SPI","result",2.37049375,1.9375e-06,0xFF,0x00
"SPI","result",2.37049737,1.9375e-06,0xFF,0x00
"SPI","result",2.370501,1.9375e-06,0xFF,0x00
"SPI","result",2.37050463,1.9375e-06,0xFF,0x00
"SPI","result",2.37050825,1.9375e-06,0xFF,0x00
"SPI","result",2.37051188,1.9375e-06,0xFF,0x00
"SPI","result",2.3705155,1.9375e-06,0xFF,0x00
"SPI","result",2.37051912,1.9375e-06,0xFF,0x00
"SPI","result",2.37052275,1.9375e-06,0xFF,0x00
"SPI","result",2.37052637,1.9375e-06,0xFF,0x00
"SPI","result",2.37053,1.9375e-06,0xFF,0x00
"SPI","result",2.37053363,1.9375e-06,0xFF,0x00
"SPI","result",2.37053725,1.9375e-06,0xFF,0x00
"SPI","result",2.37054088,1.9375e-06,0xFF,0x00
"SPI","result",2.3705445,1.9375e-06,0xFF,0x00
"SPI","result",2.37054813,1.9375e-06,0xFF,0x00
"SPI","result",2.37055175,1.9375e-06,0xFF,0x00
"SPI","result",2.37055537,1.9375e-06,0xFF,0x00
"SPI","result",2.370559,1.9375e-06,0xFF,0x00
"SPI","result",2.37056262,1.9375e-06,0xFF,0x00
"SPI","result",2.37056625,1.9375e-06,0xFF,0x00
"SPI","result",2.37056988,1.9375e-06,0xFF,0x00
"SPI","result",2.3705735,1.9375e-06,0xFF,0x00
"SPI","result",2.37057713,1.9375e-06,0xFF,0x00
"SPI","result",2.37058075,1.9375e-06,0xFF,0x00
"SPI","result",2.37058437,1.9375e-06,0xFF,0x00
"SPI","result",2.370588,1.9375e-06,0xFF,0x00
"SPI","result",2.37059162,1.9375e-06,0xFF,0x00
"SPI","result",2.37059525,1.9375e-06,0xFF,0x00
"SPI","result",2.37059888,1.9375e-06,0xFF,0x00
"SPI","result",2.3706025,1.9375e-06,0xFF,0x00
"SPI","result",2.37060613,1.9375e-06,0xFF,0x00
"SPI","result",2.37061556,1.9375e-06,0xFF,0x00
"SPI","result",2.37061919,1.9375e-06,0xFF,0x00
"SPI","result",2.37062281,1.9375e-06,0xFF,0x00
"SPI","result",2.37062644,1.9375e-06,0xFF,0x00
"SPI","result",2.37063006,1.9375e-06,0xFF,0x00
"SPI","result",2.37063369,1.9375e-06,0xFF,0x00
"SPI","result",2.37063731,1.9375e-06,0xFF,0x00
"SPI","result",2.37064094,1.9375e-06,0xFF,0x00
"SPI","result",2.37064456,1.9375e-06,0xFF,0x00
"SPI","result",2.37064819,1.9375e-06,0xFF,0x00
"SPI","result",2.37065181,1.9375e-06,0xFF,0x00
"SPI","result",2.37065544,1.9375e-06,0xFF,0x00
"SPI","result",2.37065906,1.9375e-06,0xFF,0x00
"SPI","result",2.37066469,1.9375e-06,0xFF,0x60
"SPI","result",2.37066881,1.9375e-06,0xFF,0xC7
"SPI","disable",2.37067606,6.25000002e-08,,
"SPI","enable",2.37070069,6.25000002e-08,,
"SPI","result",2.37070387,1.9375e-06,0xFF,0xFF
"SPI","result",2.370708,1.9375e-06,0x58,0xFF
"SPI","result",2.37072194,1.9375e-06,0x00,0xFF
"SPI","result",2.37073269,1.9375e-06,0x02,0xFF
"SPI","result",2.37073994,1.9375e-06,0x22,0xFF
"SPI","result",2.37074369,2e-06,0x00,0xFF
"SPI","result",2.37074738,2e-06,0xFF,0xFF
"SPI","result",2.37075056,2e-06,0xFF,0xFF
"SPI","result",2.37075425,2e-06,0xFF,0x00
"SPI","result",2.37075906,2e-06,0xFE,0xFF
"SPI","result",2.37076244,1.9375e-06,0x46,0xFF
"SPI","result",2.37076581,1.9375e-06,0x4C,0xFF
"SPI","result",2.37076919,1.9375e-06,0x41,0xFF
"SPI","result",2.37077256,1.9375e-06,0x47,0xFF
"SPI","result",2.37077594,1.9375e-06,0x20,0xFF
"SPI","result",2.37077931,1.9375e-06,0x20,0xFF
"SPI","result",2.37078269,1.9375e-06,0x20,0xFF
"SPI","result",2.37078606,1.9375e-06,0x20,0xFF
"SPI","result",2.37078944,1.9375e-06,0x54,0xFF
"SPI","result",2.37079281,1.9375e-06,0x58,0xFF
"SPI","result",2.37079619,1.9375e-06,0x54,0xFF
"SPI","result",2.37079956,1.9375e-06,0x00,0xFF
"SPI","result",2.37080294,1.9375e-06,0x00,0xFF
"SPI","result",2.37080631,1.9375e-06,0x00,0xFF
"SPI","result",2.37080969,1.9375e-06,0x00,0xFF
"SPI","result",2.37081306,1.9375e-06,0x08,0xFF
"SPI","result",2.37081644,1.9375e-06,0x21,0xFF
"SPI","result",2.37081981,1.9375e-06,0x28,0xFF
"SPI","result",2.37082319,1.9375e-06,0x21,0xFF
"SPI","result",2.37082656,1.9375e-06,0x28,0xFF
"SPI","result",2.37082994,1.9375e-06,0x00,0xFF
"SPI","result",2.37083331,1.9375e-06,0x00,0xFF
"SPI","result",2.37083669,1.9375e-06,0x00,0xFF
"SPI","result",2.37084006,1.9375e-06,0x08,0xFF
"SPI","result",2.37084344,1.9375e-06,0x21,0xFF
"SPI","result",2.37084681,1.9375e-06,0x28,0xFF
"SPI","result",2.37085019,1.9375e-06,0x02,0xFF
"SPI","result",2.37085356,1.9375e-06,0x00,0xFF
"SPI","result",2.37085694,1.9375e-06,0x11,0xFF
"SPI","result",2.37086031,1.9375e-06,0x00,0xFF
"SPI","result",2.37086369,1.9375e-06,0x00,0xFF
"SPI","result",2.37086706,1.9375e-06,0x00,0xFF
"SPI","result",2.37087044,1.9375e-06,0x46,0xFF
"SPI","result",2.37087381,1.9375e-06,0x4C,0xFF
"SPI","result",2.37087719,1.9375e-06,0x41,0xFF
"SPI","result",2.37088056,1.9375e-06,0x47,0xFF
"SPI","result",2.37088394,1.9375e-06,0x20,0xFF
"SPI","result",2.37088731,1.9375e-06,0x20,0xFF
"SPI","result",2.37089069,1.9375e-06,0x20,0xFF
"SPI","result",2.37089406,1.9375e-06,0x20,0xFF
"SPI","result",2.37089744,1.9375e-06,0x20,0xFF
"SPI","result",2.37090081,1.9375e-06,0x20,0xFF
"SPI","result",2.37090419,1.9375e-06,0x20,0xFF
"SPI","result",2.37090756,1.9375e-06,0x00,0xFF
"SPI","result",2.37091094,1.9375e-06,0x00,0xFF
"SPI","result",2.37091431,1.9375e-06,0x00,0xFF
"SPI","result",2.37091769,1.9375e-06,0x00,0xFF
"SPI","result",2.37092106,1.9375e-06,0x08,0xFF
"SPI","result",2.37092444,1.9375e-06,0x21,0xFF
"SPI","result",2.37092781,1.9375e-06,0x28,0xFF
"SPI","result",2.37093119,1.9375e-06,0x21,0xFF
"SPI","result",2.37093456,1.9375e-06,0x28,0xFF
"SPI","result",2.37093794,1.9375e-06,0x00,0xFF
"SPI","result",2.37094131,1.9375e-06,0x00,0xFF
"SPI","result",2.37094469,1.9375e-06,0x00,0xFF
"SPI","result",2.37094806,1.9375e-06,0x08,0xFF
"SPI","result",2.37095144,1.9375e-06,0x21,0xFF
"SPI","result",2.37095481,1.9375e-06,0x28,0xFF
"SPI","result",2.37095819,1.9375e-06,0x03,0xFF
"SPI","result",2.37096156,1.9375e-06,0x00,0xFF
"SPI","result",2.37096494,1.9375e-06,0x26,0xFF
"SPI","result",2.37096831,1.9375e-06,0x00,0xFF
"SPI","result",2.37097169,1.9375e-06,0x00,0xFF
"SPI","result",2.37097506,1.9375e-06,0x00,0xFF
"SPI","result",2.37097844,1.9375e-06,0x00,0xFF
"SPI","result",2.37098181,1.9375e-06,0x00,0xFF
"SPI","result",2.37098519,1.9375e-06,0x00,0xFF
"SPI","result",2.37098856,1.9375e-06,0x00,0xFF
"SPI","result",2.37099194,1.9375e-06,0x00,0xFF
"SPI","result",2.37099531,1.9375e-06,0x00,0xFF
"SPI","result",2.37099869,1.9375e-06,0x00,0xFF
"SPI","result",2.37100206,1.9375e-06,0x00,0xFF
"SPI","result",2.37100544,1.9375e-06,0x00,0xFF
"SPI","result",2.37100881,1.9375e-06,0x00,0xFF
"SPI","result",2.37101219,1.9375e-06,0x00,0xFF
"SPI","result",2.37101556,1.9375e-06,0x00,0xFF
"SPI","result",2.37101894,1.9375e-06,0x00,0xFF
"SPI","result",2.37102231,1.9375e-06,0x00,0xFF
"SPI","result",2.37102569,1.9375e-06,0x00,0xFF
"SPI","result",2.37102906,1.9375e-06,0x00,0xFF
"SPI","result",2.37103244,1.9375e-06,0x00,0xFF
"SPI","result",2.37103581,1.9375e-06,0x00,0xFF
"SPI","result",2.37103919,1.9375e-06,0x00,0xFF
"SPI","result",2.37104256,1.9375e-06,0x00,0xFF
"SPI","result",2.37104594,1.9375e-06,0x00,0xFF
"SPI","result",2.37104931,1.9375e-06,0x00,0xFF
"SPI","result",2.37105269,1.9375e-06,0x00,0xFF
"SPI","result",2.37105606,1.9375e-06,0x00,0xFF
"SPI","result",2.37105944,1.9375e-06,0x00,0xFF
"SPI","result",2.37106281,1.9375e-06,0x00,0xFF
"SPI","result",2.37106619,1.9375e-06,0x00,0xFF
"SPI","result",2.37106956,1.9375e-06,0x00,0xFF
"SPI","result",2.37107294,1.9375e-06,0x00,0xFF
"SPI","result",2.37107631,1.9375e-06,0x00,0xFF
"SPI","result",2.37107969,1.9375e-06,0x00,0xFF
"SPI","result",2.37108306,1.9375e-06,0x00,0xFF
"SPI","result",2.37108644,1.9375e-06,0x00,0xFF
"SPI","result",2.37108981,1.9375e-06,0x00,0xFF
"SPI","result",2.37109319,1.9375e-06,0x00,0xFF
"SPI","result",2.37109656,1.9375e-06,0x00,0xFF
"SPI","result",2.37109994,1.9375e-06,0x00,0xFF
"SPI","result",2.37110331,1.9375e-06,0x00,0xFF
"SPI","result",2.37110669,1.9375e-06,0x00,0xFF
"SPI","result",2.37111006,1.9375e-06,0x00,0xFF
"SPI","result",2.37111344,1.9375e-06,0x00,0xFF
"SPI","result",2.37111681,1.9375e-06,0x00,0xFF
"SPI","result",2.37112019,1.9375e-06,0x00,0xFF
"SPI","result",2.37112356,1.9375e-06,0x00,0xFF
"SPI","result",2.37112694,1.9375e-06,0x00,0xFF
"SPI","result",2.37113031,2e-06,0x00,0xFF
"SPI","result",2.37113369,2e-06,0x00,0xFF
"SPI","result",2.37113706,2e-06,0x00,0xFF
"SPI","result",2.37114044,2e-06,0x00,0xFF
"SPI","result",2.37114381,2e-06,0x00,0xFF
"SPI","result",2.37114719,2e-06,0x00,0xFF
"SPI","result",2.37115062,1.9375e-06,0x00,0xFF
"SPI","result",2.371154,1.9375e-06,0x00,0xFF
"SPI","result",2.37115738,1.9375e-06,0x00,0xFF
"SPI","result",2.37116075,1.9375e-06,0x00,0xFF
"SPI","result",2.37116412,1.9375e-06,0x00,0xFF
"SPI","result",2.3711675,1.9375e-06,0x00,0xFF
"SPI","result",2.37117087,1.9375e-06,0x00,0xFF
"SPI","result",2.37117425,1.9375e-06,0x00,0xFF
"SPI","result",2.37117763,1.9375e-06,0x00,0xFF
"SPI","result",2.371181,1.9375e-06,0x00,0xFF
"SPI","result",2.37118437,1.9375e-06,0x00,0xFF
"SPI","result",2.37118775,1.9375e-06,0x00,0xFF
"SPI","result",2.37119113,1.9375e-06,0x00,0xFF
"SPI","result",2.3711945,1.9375e-06,0x00,0xFF
"SPI","result",2.37119788,1.9375e-06,0x00,0xFF
"SPI","result",2.37120125,1.9375e-06,0x00,0xFF
"SPI","result",2.37120462,1.9375e-06,0x00,0xFF
"SPI","result",2.371208,1.9375e-06,0x00,0xFF
"SPI","result",2.37121138,1.9375e-06,0x00,0xFF
"SPI","result",2.37121475,1.9375e-06,0x00,0xFF
"SPI","result",2.37121812,1.9375e-06,0x00,0xFF
"SPI","result",2.3712215,1.9375e-06,0x00,0xFF
"SPI","result",2.37122487,1.9375e-06,0x00,0xFF
"SPI","result",2.37122825,1.9375e-06,0x00,0xFF
"SPI","result",2.37123163,1.9375e-06,0x00,0xFF
"SPI","result",2.371235,1.9375e-06,0x00,0xFF
"SPI","result",2.37123837,1.9375e-06,0x00,0xFF
"SPI","result",2.37124175,1.9375e-06,0x00,0xFF
"SPI","result",2.37124513,1.9375e-06,0x00,0xFF
"SPI","result",2.3712485,1.9375e-06,0x00,0xFF
"SPI","result",2.37125188,1.9375e-06,0x00,0xFF
"SPI","result",2.37125525,1.9375e-06,0x00,0xFF
"SPI","result",2.37125862,1.9375e-06,0x00,0xFF
"SPI","result",2.371262,1.9375e-06,0x00,0xFF
"SPI","result",2.37126538,1.9375e-06,0x00,0xFF
"SPI","result",2.37126875,1.9375e-06,0x00,0xFF
"SPI","result",2.37127212,1.9375e-06,0x00,0xFF
"SPI","result",2.3712755,1.9375e-06,0x00,0xFF
"SPI","result",2.37127887,1.9375e-06,0x00,0xFF
"SPI","result",2.37128225,1.9375e-06,0x00,0xFF
"SPI","result",2.37128563,1.9375e-06,0x00,0xFF
"SPI","result",2.371289,1.9375e-06,0x00,0xFF
"SPI","result",2.37129237,1.9375e-06,0x00,0xFF
"SPI","result",2.37129575,1.9375e-06,0x00,0xFF
"SPI","result",2.37129913,1.9375e-06,0x00,0xFF
"SPI","result",2.3713025,1.9375e-06,0x00,0xFF
"SPI","result",2.37130588,1.9375e-06,0x00,0xFF
"SPI","result",2.37130925,1.9375e-06,0x00,0xFF
"SPI","result",2.37131262,1.9375e-06,0x00,0xFF
"SPI","result",2.371316,1.9375e-06,0x00,0xFF
